flight_id,flight_number,aircraft_id,departure_airport,arrival_airport,scheduled_departure,scheduled_arrival,actual_departure,actual_arrival,flight_status,created_at,updated_at
FL00763,LH6157,AC0013,VXN,MHM,2023-09-30 22:44:00,2023-10-01 08:44:00,2023-09-30 22:44:00,2023-10-01 08:44:00,On Time,2022-10-21,2022-06-11
FL00764,UA7793,AC0023,GIS,MCQ,2023-12-28 10:01:00,2023-12-28 18:01:00,2023-12-28 10:01:00,2023-12-28 18:01:00,Delayed,2022-09-03,2022-06-22
FL00765,AA1197,AC0006,YLS,LTH,2023-05-11 18:02:00,2023-05-12 02:02:00,2023-05-11 18:02:00,2023-05-12 02:02:00,On Time,2021-01-02,2022-12-22
FL00766,AA2715,AC0020,JMW,AJF,2023-04-12 07:58:00,2023-04-12 12:58:00,2023-04-12 07:58:00,2023-04-12 12:58:00,On Time,2021-07-02,2022-12-27
FL00767,AA9926,AC0021,YWA,ZBQ,2023-07-17 18:35:00,2023-07-17 21:35:00,2023-07-17 18:35:00,2023-07-17 21:35:00,On Time,2021-12-13,2022-10-24
FL00768,DL8064,AC0001,UIA,EGA,2023-11-02 06:16:00,2023-11-02 16:16:00,2023-11-02 06:16:00,2023-11-02 16:16:00,On Time,2021-06-29,2022-04-23
FL00769,DL3797,AC0032,BMW,TJS,2023-06-23 09:10:00,2023-06-23 10:10:00,2023-06-23 09:10:00,2023-06-23 10:10:00,On Time,2022-05-28,2022-02-10
FL00770,UA235,AC0049,YXX,EEF,2023-05-31 11:55:00,2023-05-31 12:55:00,,,Cancelled,2021-10-12,2022-12-02
FL00771,AA9252,AC0029,GIS,EPT,2023-11-01 10:30:00,2023-11-01 12:30:00,2023-11-01 10:30:00,2023-11-01 12:30:00,Delayed,2021-03-16,2022-06-07
FL00772,AA7230,AC0015,FWE,EPT,2023-12-12 04:37:00,2023-12-12 10:37:00,2023-12-12 04:37:00,2023-12-12 10:37:00,Delayed,2020-08-19,2022-08-18
FL00773,BA1497,AC0005,MCQ,MZY,2023-08-26 03:57:00,2023-08-26 08:57:00,2023-08-26 03:57:00,2023-08-26 08:57:00,Delayed,2022-02-17,2022-11-24
FL00774,UA8553,AC0032,EPT,DWY,2023-08-18 12:20:00,2023-08-18 19:20:00,2023-08-18 12:20:00,2023-08-18 19:20:00,Delayed,2022-08-12,2022-02-03
FL00775,AA3662,AC0022,HZP,YLS,2023-09-29 04:36:00,2023-09-29 05:36:00,2023-09-29 04:36:00,2023-09-29 05:36:00,On Time,2022-06-03,2022-07-21
FL00776,LH9785,AC0027,GIS,LTH,2023-04-01 19:11:00,2023-04-02 06:11:00,2023-04-01 19:11:00,2023-04-02 06:11:00,Delayed,2021-08-26,2022-03-16
FL00777,DL8625,AC0044,GIS,BHO,2023-05-20 00:10:00,2023-05-20 01:10:00,2023-05-20 00:10:00,2023-05-20 01:10:00,Delayed,2020-05-14,2022-01-12
FL00778,LH1959,AC0002,MZY,HZP,2023-05-24 13:45:00,2023-05-24 23:45:00,2023-05-24 13:45:00,2023-05-24 23:45:00,On Time,2021-01-26,2022-03-24
FL00779,AA3959,AC0019,XYK,WTQ,2023-03-22 01:03:00,2023-03-22 10:03:00,2023-03-22 01:03:00,2023-03-22 10:03:00,On Time,2021-05-29,2022-07-16
FL00780,LH2804,AC0020,JMW,AGZ,2023-10-18 12:14:00,2023-10-18 17:14:00,2023-10-18 12:14:00,2023-10-18 17:14:00,Delayed,2020-01-06,2022-10-30
FL00781,UA3126,AC0021,LTH,DWY,2023-03-01 08:41:00,2023-03-01 09:41:00,2023-03-01 08:41:00,2023-03-01 09:41:00,Delayed,2020-10-15,2022-08-18
FL00782,LH5633,AC0044,WTQ,NPC,2023-02-04 10:18:00,2023-02-04 14:18:00,2023-02-04 10:18:00,2023-02-04 14:18:00,Delayed,2021-04-26,2022-01-16
FL00783,BA7199,AC0043,YQQ,SYI,2023-10-22 15:07:00,2023-10-23 01:07:00,2023-10-22 15:07:00,2023-10-23 01:07:00,On Time,2021-07-28,2022-07-16
FL00784,UA4185,AC0010,JEE,EEF,2023-06-04 15:36:00,2023-06-04 23:36:00,,,Cancelled,2022-09-04,2022-12-26
FL00785,UA7797,AC0030,YXX,MCQ,2023-02-09 18:06:00,2023-02-10 00:06:00,2023-02-09 18:06:00,2023-02-10 00:06:00,Delayed,2021-12-30,2022-03-10
FL00786,AA1231,AC0038,WTQ,JMW,2023-07-14 15:12:00,2023-07-15 02:12:00,2023-07-14 15:12:00,2023-07-15 02:12:00,Delayed,2020-03-25,2022-10-24
FL00787,DL9021,AC0012,WUE,UPD,2023-02-20 07:45:00,2023-02-20 13:45:00,2023-02-20 07:45:00,2023-02-20 13:45:00,Delayed,2021-09-02,2022-08-24
FL00788,DL8550,AC0018,PFA,NAN,2023-02-15 18:38:00,2023-02-15 20:38:00,2023-02-15 18:38:00,2023-02-15 20:38:00,Delayed,2021-11-24,2022-03-22
FL00789,UA6059,AC0048,AGZ,XIL,2023-12-14 23:43:00,2023-12-15 09:43:00,2023-12-14 23:43:00,2023-12-15 09:43:00,On Time,2020-01-23,2022-09-29
FL00790,UA4882,AC0013,FWE,OFX,2023-03-13 19:51:00,2023-03-14 03:51:00,2023-03-13 19:51:00,2023-03-14 03:51:00,On Time,2020-05-07,2022-09-11
FL00791,LH4835,AC0007,DWY,RYZ,2023-03-22 09:53:00,2023-03-22 20:53:00,2023-03-22 09:53:00,2023-03-22 20:53:00,On Time,2022-08-13,2022-07-18
FL00792,LH5634,AC0045,RYZ,FUN,2023-11-05 23:56:00,2023-11-06 11:56:00,2023-11-05 23:56:00,2023-11-06 11:56:00,Delayed,2020-05-30,2022-03-05
FL00793,LH3681,AC0035,VXN,XIL,2023-02-05 07:20:00,2023-02-05 18:20:00,2023-02-05 07:20:00,2023-02-05 18:20:00,Delayed,2020-06-01,2022-11-14
FL00794,UA7965,AC0044,XIL,NRQ,2023-06-27 14:35:00,2023-06-27 21:35:00,2023-06-27 14:35:00,2023-06-27 21:35:00,Delayed,2020-08-20,2022-12-14
FL00795,LH6774,AC0033,YQQ,BMW,2023-11-07 16:57:00,2023-11-07 20:57:00,2023-11-07 16:57:00,2023-11-07 20:57:00,Delayed,2020-12-02,2022-06-01
FL00796,AA3766,AC0039,DWY,WTQ,2023-01-13 12:44:00,2023-01-13 17:44:00,2023-01-13 12:44:00,2023-01-13 17:44:00,On Time,2022-09-22,2022-09-25
FL00797,BA4310,AC0003,BMW,MKO,2023-06-10 01:40:00,2023-06-10 04:40:00,,,Cancelled,2021-08-07,2022-03-26
FL00798,BA4621,AC0046,YZY,TJS,2023-05-25 00:02:00,2023-05-25 07:02:00,2023-05-25 00:02:00,2023-05-25 07:02:00,Delayed,2021-08-05,2022-11-10
FL00799,UA8092,AC0012,XYK,GUE,2023-12-31 09:26:00,2023-12-31 19:26:00,2023-12-31 09:26:00,2023-12-31 19:26:00,On Time,2020-04-14,2022-10-10
FL00800,UA6333,AC0020,ZBQ,UPD,2023-08-30 10:50:00,2023-08-30 14:50:00,2023-08-30 10:50:00,2023-08-30 14:50:00,On Time,2022-03-13,2022-01-17
FL00801,BA9936,AC0041,VXN,EXJ,2023-11-26 15:48:00,2023-11-27 00:48:00,2023-11-26 15:48:00,2023-11-27 00:48:00,On Time,2022-11-30,2022-08-17
FL00802,LH6204,AC0042,OFX,AGZ,2023-05-26 16:02:00,2023-05-26 20:02:00,2023-05-26 16:02:00,2023-05-26 20:02:00,Delayed,2021-02-22,2022-11-24
FL00803,AA1854,AC0018,YZY,TJS,2023-08-15 07:12:00,2023-08-15 16:12:00,2023-08-15 07:12:00,2023-08-15 16:12:00,On Time,2021-04-08,2022-05-22
FL00804,UA7062,AC0035,XIL,UIA,2023-05-10 09:35:00,2023-05-10 10:35:00,2023-05-10 09:35:00,2023-05-10 10:35:00,Delayed,2021-11-21,2022-12-28
FL00805,DL117,AC0036,MZY,EEF,2023-10-03 18:56:00,2023-10-04 05:56:00,2023-10-03 18:56:00,2023-10-04 05:56:00,On Time,2022-02-08,2022-08-03
FL00806,UA9941,AC0001,PFA,FWE,2023-07-15 15:39:00,2023-07-15 18:39:00,2023-07-15 15:39:00,2023-07-15 18:39:00,Delayed,2021-01-10,2022-03-05
FL00807,UA5924,AC0014,VXN,FWE,2023-03-23 15:16:00,2023-03-23 21:16:00,2023-03-23 15:16:00,2023-03-23 21:16:00,On Time,2020-02-02,2022-11-15
FL00808,LH5719,AC0025,ZBQ,FWE,2023-07-25 13:14:00,2023-07-25 20:14:00,2023-07-25 13:14:00,2023-07-25 20:14:00,Delayed,2022-11-20,2022-12-28
FL00809,DL8968,AC0029,MKO,VRJ,2023-12-09 01:48:00,2023-12-09 12:48:00,2023-12-09 01:48:00,2023-12-09 12:48:00,Delayed,2021-06-19,2022-02-10
FL00810,DL9035,AC0018,YXX,MCQ,2023-01-11 19:12:00,2023-01-12 03:12:00,2023-01-11 19:12:00,2023-01-12 03:12:00,On Time,2020-01-04,2022-08-27
FL00811,UA2782,AC0026,IPW,BHO,2023-08-21 18:42:00,2023-08-21 21:42:00,2023-08-21 18:42:00,2023-08-21 21:42:00,On Time,2021-07-02,2022-02-24
FL00812,UA8709,AC0033,SYI,DZJ,2023-02-27 11:34:00,2023-02-27 13:34:00,2023-02-27 11:34:00,2023-02-27 13:34:00,On Time,2021-10-16,2022-12-25
FL00813,DL7640,AC0028,LTH,FJK,2023-04-21 21:53:00,2023-04-21 22:53:00,2023-04-21 21:53:00,2023-04-21 22:53:00,Delayed,2021-04-29,2022-06-04
FL00814,DL3694,AC0023,FUN,FWE,2023-07-16 17:30:00,2023-07-16 19:30:00,2023-07-16 17:30:00,2023-07-16 19:30:00,Delayed,2020-10-01,2022-12-04
FL00815,LH3881,AC0050,VRJ,AGZ,2023-04-01 01:12:00,2023-04-01 12:12:00,2023-04-01 01:12:00,2023-04-01 12:12:00,On Time,2020-10-07,2022-05-02
FL00816,BA3379,AC0021,DZJ,AGZ,2023-12-16 20:58:00,2023-12-17 06:58:00,2023-12-16 20:58:00,2023-12-17 06:58:00,Delayed,2021-02-27,2022-09-02
FL00817,UA7449,AC0046,CZS,FJK,2023-10-26 08:34:00,2023-10-26 11:34:00,2023-10-26 08:34:00,2023-10-26 11:34:00,Delayed,2021-03-31,2022-07-16
FL00818,UA6815,AC0020,GUE,BRC,2023-07-01 12:18:00,2023-07-01 14:18:00,2023-07-01 12:18:00,2023-07-01 14:18:00,Delayed,2020-06-03,2022-05-08
FL00819,DL9227,AC0043,VXN,ZBQ,2023-08-10 18:57:00,2023-08-10 23:57:00,2023-08-10 18:57:00,2023-08-10 23:57:00,Delayed,2021-11-25,2022-07-22
FL00820,AA1114,AC0031,EEF,YWA,2023-12-29 23:12:00,2023-12-30 00:12:00,2023-12-29 23:12:00,2023-12-30 00:12:00,Delayed,2021-06-05,2022-02-09
FL00821,DL1227,AC0009,XIL,IPW,2023-02-20 10:47:00,2023-02-20 14:47:00,2023-02-20 10:47:00,2023-02-20 14:47:00,On Time,2021-09-05,2022-06-16
FL00822,DL8191,AC0043,PFA,AJF,2023-04-08 14:13:00,2023-04-09 01:13:00,2023-04-08 14:13:00,2023-04-09 01:13:00,On Time,2022-07-09,2022-09-25
FL00823,LH1475,AC0028,PFA,MCQ,2023-12-06 19:35:00,2023-12-06 20:35:00,2023-12-06 19:35:00,2023-12-06 20:35:00,Delayed,2022-12-13,2022-03-30
FL00824,LH5975,AC0044,DWY,GIS,2023-07-24 07:30:00,2023-07-24 09:30:00,2023-07-24 07:30:00,2023-07-24 09:30:00,Delayed,2020-10-11,2022-07-16
FL00825,DL434,AC0034,YQQ,VXN,2023-02-27 02:56:00,2023-02-27 13:56:00,2023-02-27 02:56:00,2023-02-27 13:56:00,On Time,2022-10-29,2022-06-15
FL00826,DL7566,AC0048,EXJ,EPT,2023-03-03 10:50:00,2023-03-03 12:50:00,2023-03-03 10:50:00,2023-03-03 12:50:00,Delayed,2022-04-02,2022-12-20
FL00827,LH2492,AC0043,NRQ,NPC,2023-06-26 13:17:00,2023-06-26 22:17:00,2023-06-26 13:17:00,2023-06-26 22:17:00,On Time,2021-02-19,2022-02-06
FL00828,LH4296,AC0027,IPW,RYZ,2023-12-02 19:53:00,2023-12-03 01:53:00,2023-12-02 19:53:00,2023-12-03 01:53:00,On Time,2022-05-19,2022-01-07
FL00829,BA7277,AC0050,NPC,VRJ,2023-07-04 04:47:00,2023-07-04 11:47:00,2023-07-04 04:47:00,2023-07-04 11:47:00,On Time,2022-07-05,2022-08-14
FL00830,LH4059,AC0046,MKO,WTQ,2023-09-17 08:07:00,2023-09-17 11:07:00,2023-09-17 08:07:00,2023-09-17 11:07:00,On Time,2020-03-08,2022-05-13
FL00831,UA6257,AC0011,MZY,NAN,2023-09-02 19:52:00,2023-09-03 02:52:00,2023-09-02 19:52:00,2023-09-03 02:52:00,On Time,2021-11-30,2022-05-12
FL00832,UA8276,AC0006,MZY,MHM,2023-07-09 18:33:00,2023-07-09 21:33:00,2023-07-09 18:33:00,2023-07-09 21:33:00,Delayed,2022-12-22,2022-01-23
FL00833,BA1805,AC0036,LTH,BMW,2023-11-07 19:53:00,2023-11-08 02:53:00,2023-11-07 19:53:00,2023-11-08 02:53:00,Delayed,2020-07-15,2022-06-16
FL00834,LH3324,AC0012,GIS,XIL,2023-11-19 17:54:00,2023-11-19 18:54:00,2023-11-19 17:54:00,2023-11-19 18:54:00,On Time,2020-01-27,2022-09-16
FL00835,UA7473,AC0024,MKO,EEF,2023-02-26 09:19:00,2023-02-26 12:19:00,2023-02-26 09:19:00,2023-02-26 12:19:00,On Time,2022-04-16,2022-07-21
FL00836,DL3543,AC0021,EXJ,YWA,2023-01-08 06:57:00,2023-01-08 14:57:00,2023-01-08 06:57:00,2023-01-08 14:57:00,On Time,2021-01-10,2022-05-01
FL00837,BA9406,AC0023,DZJ,INO,2023-11-05 04:52:00,2023-11-05 16:52:00,2023-11-05 04:52:00,2023-11-05 16:52:00,Delayed,2022-03-25,2022-03-26
FL00838,UA6635,AC0046,XIL,MZY,2023-11-24 19:33:00,2023-11-25 07:33:00,2023-11-24 19:33:00,2023-11-25 07:33:00,Delayed,2020-09-10,2022-01-17
FL00839,UA1617,AC0040,XIL,EEF,2023-10-30 07:39:00,2023-10-30 15:39:00,,,Cancelled,2022-09-15,2022-05-24
FL00840,BA8488,AC0030,EGA,DZJ,2023-02-18 02:52:00,2023-02-18 03:52:00,2023-02-18 02:52:00,2023-02-18 03:52:00,On Time,2020-02-18,2022-03-06
FL00841,DL1842,AC0013,AJF,GUE,2023-12-15 23:54:00,2023-12-16 10:54:00,2023-12-15 23:54:00,2023-12-16 10:54:00,On Time,2020-02-28,2022-01-19
FL00842,DL3402,AC0020,BMW,MCQ,2023-01-22 17:33:00,2023-01-23 01:33:00,2023-01-22 17:33:00,2023-01-23 01:33:00,Delayed,2021-11-28,2022-06-05
FL00843,DL9337,AC0026,HZP,UIA,2023-02-05 13:15:00,2023-02-05 18:15:00,2023-02-05 13:15:00,2023-02-05 18:15:00,Delayed,2020-05-14,2022-02-19
FL00844,DL4882,AC0002,TJS,DZJ,2023-12-25 00:48:00,2023-12-25 11:48:00,2023-12-25 00:48:00,2023-12-25 11:48:00,On Time,2022-09-10,2022-07-11
FL00845,BA9672,AC0013,PFA,VKZ,2023-10-17 14:53:00,2023-10-18 00:53:00,2023-10-17 14:53:00,2023-10-18 00:53:00,Delayed,2022-07-17,2022-10-09
FL00846,DL7388,AC0027,HZP,AJF,2023-04-08 23:49:00,2023-04-09 02:49:00,2023-04-08 23:49:00,2023-04-09 02:49:00,Delayed,2022-07-09,2022-04-15
FL00847,AA7602,AC0050,YXX,FWE,2023-10-02 02:32:00,2023-10-02 04:32:00,2023-10-02 02:32:00,2023-10-02 04:32:00,On Time,2021-02-11,2022-03-01
FL00848,UA2802,AC0037,MHM,YWA,2023-05-28 21:54:00,2023-05-29 04:54:00,2023-05-28 21:54:00,2023-05-29 04:54:00,On Time,2021-12-19,2022-01-30
FL00849,BA3438,AC0020,NRQ,YZY,2023-10-16 06:43:00,2023-10-16 12:43:00,2023-10-16 06:43:00,2023-10-16 12:43:00,On Time,2020-01-18,2022-12-26
FL00850,BA5759,AC0008,OFX,NPC,2023-05-27 03:00:00,2023-05-27 14:00:00,2023-05-27 03:00:00,2023-05-27 14:00:00,On Time,2021-08-28,2022-02-27
FL00851,LH2913,AC0005,BMW,UPD,2023-11-09 04:17:00,2023-11-09 13:17:00,2023-11-09 04:17:00,2023-11-09 13:17:00,On Time,2022-11-25,2022-08-24
FL00852,AA6366,AC0020,BHO,MCQ,2023-07-10 05:04:00,2023-07-10 08:04:00,2023-07-10 05:04:00,2023-07-10 08:04:00,Delayed,2021-07-23,2022-10-07
FL00853,LH348,AC0038,OFX,UIA,2023-04-01 17:01:00,2023-04-02 03:01:00,2023-04-01 17:01:00,2023-04-02 03:01:00,Delayed,2020-09-06,2022-12-13
FL00854,DL9961,AC0023,MHM,ZBQ,2023-04-01 07:47:00,2023-04-01 18:47:00,2023-04-01 07:47:00,2023-04-01 18:47:00,On Time,2021-08-24,2022-01-29
FL00855,DL1490,AC0019,FUN,MZY,2023-07-01 21:33:00,2023-07-01 22:33:00,2023-07-01 21:33:00,2023-07-01 22:33:00,Delayed,2021-09-11,2022-07-14
FL00856,AA2435,AC0032,EPT,MHM,2023-10-25 03:51:00,2023-10-25 07:51:00,2023-10-25 03:51:00,2023-10-25 07:51:00,Delayed,2021-10-22,2022-08-12
FL00857,UA8765,AC0028,MCQ,MKO,2023-06-13 14:13:00,2023-06-13 15:13:00,2023-06-13 14:13:00,2023-06-13 15:13:00,Delayed,2022-09-12,2022-05-23
FL00858,UA3985,AC0037,FUN,FWE,2023-10-09 05:05:00,2023-10-09 09:05:00,2023-10-09 05:05:00,2023-10-09 09:05:00,On Time,2021-01-26,2022-11-23
FL00859,BA3433,AC0019,VKZ,ZBQ,2023-11-13 07:28:00,2023-11-13 13:28:00,2023-11-13 07:28:00,2023-11-13 13:28:00,Delayed,2022-08-14,2022-12-05
FL00860,UA8718,AC0014,AGZ,JMW,2023-07-20 14:06:00,2023-07-21 02:06:00,2023-07-20 14:06:00,2023-07-21 02:06:00,On Time,2020-04-26,2022-05-21
FL00861,AA1121,AC0028,NAN,EEF,2023-08-25 10:26:00,2023-08-25 13:26:00,2023-08-25 10:26:00,2023-08-25 13:26:00,Delayed,2022-05-02,2022-03-11
FL00862,BA4627,AC0034,FWE,GIS,2023-05-28 22:01:00,2023-05-28 23:01:00,2023-05-28 22:01:00,2023-05-28 23:01:00,Delayed,2021-01-11,2022-02-15
FL00863,LH5478,AC0011,DWY,JMW,2023-12-02 00:06:00,2023-12-02 12:06:00,,,Cancelled,2022-09-16,2022-03-02
FL00864,AA5386,AC0034,DWY,VKZ,2023-04-15 08:23:00,2023-04-15 18:23:00,2023-04-15 08:23:00,2023-04-15 18:23:00,Delayed,2021-03-15,2022-07-09
FL00865,UA6705,AC0037,AJF,EXJ,2023-04-11 09:42:00,2023-04-11 12:42:00,2023-04-11 09:42:00,2023-04-11 12:42:00,On Time,2021-02-05,2022-08-02
FL00866,DL4495,AC0022,GUE,NAN,2023-01-06 09:14:00,2023-01-06 14:14:00,2023-01-06 09:14:00,2023-01-06 14:14:00,On Time,2021-10-26,2022-03-18
FL00867,AA3256,AC0041,VKZ,TJS,2023-01-22 23:14:00,2023-01-23 10:14:00,2023-01-22 23:14:00,2023-01-23 10:14:00,On Time,2020-05-12,2022-09-27
FL00868,LH1401,AC0034,NRQ,EPT,2023-10-20 07:16:00,2023-10-20 11:16:00,2023-10-20 07:16:00,2023-10-20 11:16:00,On Time,2022-08-22,2022-12-15
FL00869,BA7490,AC0046,XIL,EEF,2023-12-14 00:46:00,2023-12-14 04:46:00,2023-12-14 00:46:00,2023-12-14 04:46:00,On Time,2021-02-22,2022-12-22
FL00870,LH9455,AC0011,CZS,RYZ,2023-04-01 07:29:00,2023-04-01 16:29:00,2023-04-01 07:29:00,2023-04-01 16:29:00,Delayed,2022-08-08,2022-10-15
FL00871,BA9548,AC0049,JMW,AGZ,2023-05-10 22:34:00,2023-05-11 00:34:00,2023-05-10 22:34:00,2023-05-11 00:34:00,On Time,2020-10-15,2022-10-25
FL00872,DL2528,AC0013,JEE,BRC,2023-08-16 17:34:00,2023-08-17 05:34:00,2023-08-16 17:34:00,2023-08-17 05:34:00,Delayed,2022-08-24,2022-01-27
FL00873,AA1980,AC0045,WTQ,BHO,2023-08-17 21:47:00,2023-08-18 00:47:00,2023-08-17 21:47:00,2023-08-18 00:47:00,Delayed,2022-04-22,2022-01-06
FL00874,AA4884,AC0038,EPT,BRC,2023-04-19 11:09:00,2023-04-19 14:09:00,2023-04-19 11:09:00,2023-04-19 14:09:00,On Time,2022-12-08,2022-04-26
FL00875,BA9389,AC0030,WUE,EXJ,2023-03-30 01:53:00,2023-03-30 10:53:00,2023-03-30 01:53:00,2023-03-30 10:53:00,Delayed,2022-05-20,2022-11-23
FL00876,AA4272,AC0019,UIA,NAN,2023-12-25 12:11:00,2023-12-25 22:11:00,2023-12-25 12:11:00,2023-12-25 22:11:00,Delayed,2020-07-16,2022-08-26
FL00877,LH5393,AC0028,EGA,MCQ,2023-11-26 23:15:00,2023-11-27 05:15:00,2023-11-26 23:15:00,2023-11-27 05:15:00,On Time,2021-02-23,2022-03-16
FL00878,BA5645,AC0018,VXN,DZJ,2023-10-28 22:01:00,2023-10-29 00:01:00,,,Cancelled,2020-06-26,2022-12-29
FL00879,BA2680,AC0047,OFX,AGZ,2023-01-06 06:37:00,2023-01-06 10:37:00,,,Cancelled,2020-09-22,2022-04-21
FL00880,LH6851,AC0048,BHO,NRQ,2023-05-18 00:27:00,2023-05-18 02:27:00,2023-05-18 00:27:00,2023-05-18 02:27:00,Delayed,2022-03-27,2022-11-09
FL00881,UA247,AC0029,FWE,GUE,2023-11-06 17:55:00,2023-11-06 20:55:00,2023-11-06 17:55:00,2023-11-06 20:55:00,Delayed,2020-10-24,2022-06-16
FL00882,LH8608,AC0020,HZP,PFA,2023-09-09 23:47:00,2023-09-10 01:47:00,,,Cancelled,2020-09-22,2022-11-07
FL00883,UA2076,AC0044,MKO,BHO,2023-08-07 19:05:00,2023-08-08 00:05:00,2023-08-07 19:05:00,2023-08-08 00:05:00,Delayed,2022-05-19,2022-06-01
FL00884,BA167,AC0027,IPW,EPT,2023-11-20 18:39:00,2023-11-20 20:39:00,2023-11-20 18:39:00,2023-11-20 20:39:00,Delayed,2020-01-01,2022-06-27
FL00885,AA1523,AC0034,NAN,NRQ,2023-02-20 11:35:00,2023-02-20 20:35:00,,,Cancelled,2022-09-16,2022-09-28
FL00886,LH5171,AC0008,IPW,GUE,2023-12-25 06:47:00,2023-12-25 17:47:00,2023-12-25 06:47:00,2023-12-25 17:47:00,On Time,2020-02-03,2022-08-30
FL00887,LH9380,AC0036,UIA,MCQ,2023-04-20 19:18:00,2023-04-21 03:18:00,2023-04-20 19:18:00,2023-04-21 03:18:00,On Time,2022-04-12,2022-09-16
FL00888,DL5324,AC0018,MHM,FWE,2023-09-13 22:24:00,2023-09-14 04:24:00,2023-09-13 22:24:00,2023-09-14 04:24:00,Delayed,2021-01-14,2022-02-24
FL00889,DL5385,AC0022,VRJ,UIA,2023-10-17 04:24:00,2023-10-17 06:24:00,2023-10-17 04:24:00,2023-10-17 06:24:00,On Time,2021-09-26,2022-04-08
FL00890,BA5184,AC0044,MCQ,AJF,2023-02-21 16:52:00,2023-02-21 21:52:00,2023-02-21 16:52:00,2023-02-21 21:52:00,Delayed,2022-07-06,2022-08-13
FL00891,AA1748,AC0034,MCQ,XIL,2023-10-30 17:15:00,2023-10-31 04:15:00,2023-10-30 17:15:00,2023-10-31 04:15:00,On Time,2022-10-08,2022-11-08
FL00892,LH7498,AC0044,NRQ,MHM,2023-05-04 07:18:00,2023-05-04 12:18:00,2023-05-04 07:18:00,2023-05-04 12:18:00,Delayed,2022-06-23,2022-09-30
FL00893,UA978,AC0003,VKZ,FUN,2023-10-20 07:16:00,2023-10-20 17:16:00,2023-10-20 07:16:00,2023-10-20 17:16:00,Delayed,2020-09-03,2022-11-13
FL00894,BA1936,AC0035,SYI,AJF,2023-07-07 02:42:00,2023-07-07 08:42:00,2023-07-07 02:42:00,2023-07-07 08:42:00,Delayed,2022-02-25,2022-09-27
FL00895,BA1984,AC0034,XYK,TJS,2023-12-21 03:52:00,2023-12-21 07:52:00,2023-12-21 03:52:00,2023-12-21 07:52:00,Delayed,2020-01-07,2022-03-17
FL00896,AA2206,AC0041,AJF,CZS,2023-09-17 02:11:00,2023-09-17 07:11:00,2023-09-17 02:11:00,2023-09-17 07:11:00,On Time,2021-06-21,2022-01-18
FL00897,DL7112,AC0024,YWA,FUN,2023-03-29 06:07:00,2023-03-29 08:07:00,2023-03-29 06:07:00,2023-03-29 08:07:00,Delayed,2022-09-27,2022-03-27
FL00898,LH6899,AC0035,NPC,GIS,2023-02-08 01:32:00,2023-02-08 08:32:00,2023-02-08 01:32:00,2023-02-08 08:32:00,Delayed,2020-03-17,2022-09-13
FL00899,BA6597,AC0031,XYK,LTH,2023-10-02 20:27:00,2023-10-02 22:27:00,2023-10-02 20:27:00,2023-10-02 22:27:00,Delayed,2020-07-11,2022-03-14
FL00900,UA7952,AC0021,WUE,EXJ,2023-08-29 00:21:00,2023-08-29 07:21:00,,,Cancelled,2022-10-28,2022-08-10
FL00901,DL6216,AC0010,BRC,MKO,2023-04-08 06:15:00,2023-04-08 15:15:00,2023-04-08 06:15:00,2023-04-08 15:15:00,On Time,2020-08-22,2022-08-15
FL00902,UA4145,AC0023,EXJ,GUE,2023-01-10 17:08:00,2023-01-10 23:08:00,2023-01-10 17:08:00,2023-01-10 23:08:00,On Time,2022-08-27,2022-10-15
FL00903,LH3810,AC0010,ZBQ,XYK,2023-07-01 06:26:00,2023-07-01 08:26:00,2023-07-01 06:26:00,2023-07-01 08:26:00,On Time,2022-05-23,2022-02-06
FL00904,DL3356,AC0036,CZS,WUE,2023-01-22 07:49:00,2023-01-22 16:49:00,2023-01-22 07:49:00,2023-01-22 16:49:00,On Time,2021-03-05,2022-12-20
FL00905,DL9350,AC0027,HZP,YXX,2023-07-24 09:41:00,2023-07-24 13:41:00,2023-07-24 09:41:00,2023-07-24 13:41:00,Delayed,2021-06-08,2022-05-23
FL00906,AA6941,AC0026,VKZ,EEF,2023-09-17 17:07:00,2023-09-18 05:07:00,2023-09-17 17:07:00,2023-09-18 05:07:00,Delayed,2020-10-15,2022-12-06
FL00907,BA1707,AC0003,EPT,YLS,2023-10-17 03:56:00,2023-10-17 11:56:00,2023-10-17 03:56:00,2023-10-17 11:56:00,Delayed,2022-08-21,2022-05-28
FL00908,BA4429,AC0007,BHO,RYZ,2023-07-06 13:53:00,2023-07-06 22:53:00,2023-07-06 13:53:00,2023-07-06 22:53:00,Delayed,2021-05-21,2022-05-06
FL00909,AA719,AC0013,NRQ,EXJ,2023-10-24 15:27:00,2023-10-24 17:27:00,2023-10-24 15:27:00,2023-10-24 17:27:00,On Time,2022-01-02,2022-10-05
FL00910,LH5858,AC0036,YXX,BRC,2023-02-04 21:40:00,2023-02-05 08:40:00,2023-02-04 21:40:00,2023-02-05 08:40:00,On Time,2020-08-15,2022-10-21
FL00911,LH8015,AC0020,YLS,EEF,2023-04-09 15:43:00,2023-04-09 20:43:00,,,Cancelled,2020-05-25,2022-01-27
FL00912,AA5008,AC0004,CZS,OFX,2023-04-09 18:41:00,2023-04-09 20:41:00,2023-04-09 18:41:00,2023-04-09 20:41:00,Delayed,2022-06-03,2022-07-07
