reservation_id,ticket_number,passenger_id,channel_id,promotion_id,fare_basis_id,flight_id,booking_date,departure_date,booking_class,seat_number,promotion_amount,tax_amount,operational_fees,cancellation_fees,fare_price,final_price,is_cancelled,cancellation_reason,cancellation_date,created_at,updated_at
RS002897,TK421397789,PA005745,1,,FB0004,FL00328,2022-01-31 21:47:34,2023-07-21 16:06:20,Y,37C,0.0,28.45,18.95,0.0,284.49,331.89,False,,,2022-02-15 04:54:53,2022-12-22 21:15:17
RS002898,TK133540871,PA009996,2,PR0009,FB0038,FL00107,2022-03-03 01:28:04,2023-05-21 03:25:22,Y,50F,63.87,28.45,39.52,0.0,284.49,288.59,False,,,2022-12-02 19:03:45,2022-09-17 18:38:17
RS002899,TK401983504,PA001135,2,,FB0048,FL00975,2022-09-12 11:55:08,2023-01-24 13:10:07,Y,30C,0.0,28.45,25.71,0.0,284.49,338.65,False,,,2022-06-26 05:48:42,2022-07-25 12:32:44
RS002900,TK175636526,PA009612,1,,FB0003,FL00165,2022-08-08 06:45:35,2023-08-25 04:54:09,Y,7E,0.0,28.45,45.62,56.9,284.49,358.56,True,Found better price,2023-03-18 14:17:28,2022-07-15 09:41:33,2022-06-08 16:27:04
RS002901,TK844332180,PA008333,2,,FB0007,FL00714,2022-10-23 14:29:01,2023-11-20 09:59:31,Y,32E,0.0,28.45,16.24,0.0,284.49,329.18,False,,,2022-08-14 13:30:54,2022-12-19 23:19:41
RS002902,TK181774074,PA008152,1,,FB0003,FL00671,2022-02-24 07:15:47,2023-11-17 09:06:18,Y,8F,0.0,28.45,48.9,56.9,284.49,361.84,True,Personal reasons,2023-02-21 08:09:42,2022-02-02 17:38:10,2022-12-11 08:35:39
RS002903,TK420557451,PA008169,1,,FB0022,FL00395,2022-04-04 00:41:23,2023-12-03 06:40:38,Y,9B,0.0,28.45,39.13,0.0,284.49,352.07,False,,,2022-03-21 15:19:11,2022-02-23 12:27:42
RS002904,TK265878117,PA006942,2,PR0013,FB0046,FL00641,2022-09-21 15:07:47,2023-05-21 00:05:40,Y,44D,64.57,28.45,14.99,0.0,284.49,263.36,False,,,2022-07-31 02:56:06,2022-05-09 10:26:22
RS002905,TK313644828,PA001006,2,PR0019,FB0046,FL00976,2022-11-28 18:05:42,2023-07-23 13:26:10,Y,19D,69.83,28.45,49.6,0.0,284.49,292.71000000000004,False,,,2022-02-01 00:30:39,2022-12-13 21:15:42
RS002906,TK108458404,PA003043,1,,FB0015,FL00801,2022-07-28 22:02:13,2023-04-17 17:38:59,Y,7A,0.0,28.45,43.09,0.0,284.49,356.03,False,,,2022-11-23 08:20:13,2022-06-05 09:56:13
RS002907,TK310470492,PA001946,1,,FB0032,FL00335,2022-01-25 09:38:05,2023-06-17 01:57:11,Y,2C,0.0,28.45,18.35,0.0,284.49,331.29,False,,,2022-09-24 10:02:50,2022-06-23 07:58:37
RS002908,TK551115492,PA000351,2,,FB0014,FL00317,2022-09-21 18:29:09,2023-10-05 03:33:13,Y,27C,0.0,28.45,33.2,0.0,284.49,346.14,False,,,2022-01-03 02:50:15,2022-01-22 18:59:51
RS002909,TK396964199,PA004113,1,PR0017,FB0038,FL00568,2022-02-25 01:52:36,2023-10-27 13:21:08,Y,4F,84.88,28.45,26.49,0.0,284.49,254.55,False,,,2022-03-01 14:45:30,2022-03-30 20:53:02
RS002910,TK765293506,PA003314,1,,FB0034,FL00861,2022-12-08 21:30:37,2023-11-21 03:27:23,Y,40A,0.0,28.45,48.89,0.0,284.49,361.83,False,,,2022-04-03 01:39:24,2022-06-01 07:57:52
RS002911,TK205090420,PA007061,1,,FB0009,FL00868,2022-05-11 06:21:28,2023-12-17 14:18:07,Y,35D,0.0,28.45,29.52,0.0,284.49,342.46,False,,,2022-08-24 23:06:29,2022-04-27 05:48:01
RS002912,TK844019676,PA008935,1,,FB0008,FL00110,2022-04-01 01:33:12,2023-06-02 15:20:05,Y,47E,0.0,28.45,11.41,0.0,284.49,324.35,False,,,2022-02-08 12:00:13,2022-02-04 04:27:09
RS002913,TK855563272,PA009261,2,,FB0043,FL00248,2022-12-20 07:36:39,2023-08-29 04:36:24,Y,22D,0.0,28.45,16.54,56.9,284.49,329.48,True,Found better price,2023-11-06 03:29:27,2022-11-24 19:05:20,2022-08-14 03:27:25
RS002914,TK782259802,PA007964,2,PR0020,FB0038,FL00403,2022-04-26 09:27:36,2023-11-18 15:04:21,Y,29B,90.39,28.45,45.16,0.0,284.49,267.71000000000004,False,,,2022-05-27 00:46:20,2022-10-05 19:51:43
RS002915,TK449995960,PA007612,1,PR0018,FB0002,FL00600,2022-08-27 02:31:41,2023-10-07 02:32:51,Y,22A,45.2,28.45,15.59,0.0,284.49,283.33,False,,,2022-08-06 21:00:04,2022-05-23 11:36:39
RS002916,TK387885375,PA003790,2,PR0007,FB0035,FL00141,2022-03-13 16:47:26,2023-06-27 05:43:45,Y,27D,38.62,28.45,28.08,0.0,284.49,302.4,False,,,2022-07-19 15:19:03,2022-02-11 07:05:02
RS002917,TK631374937,PA007546,2,,FB0002,FL00045,2022-08-12 07:36:22,2023-07-28 14:50:14,Y,9F,0.0,28.45,26.27,0.0,284.49,339.21,False,,,2022-09-28 02:39:49,2022-04-13 10:45:30
RS002918,TK765304505,PA000555,1,,FB0009,FL00267,2022-05-01 16:39:07,2023-08-11 23:54:29,Y,11B,0.0,28.45,19.39,0.0,284.49,332.33,False,,,2022-08-21 17:39:50,2022-06-26 10:26:42
RS002919,TK255146774,PA001118,1,,FB0023,FL00292,2022-04-26 04:25:21,2023-07-12 04:29:32,Y,46B,0.0,28.45,28.79,0.0,284.49,341.73,False,,,2022-06-24 10:08:51,2022-09-13 18:24:02
RS002920,TK997879705,PA009449,1,,FB0011,FL00426,2022-09-20 01:12:48,2023-04-23 15:21:33,Y,22C,0.0,28.45,10.14,0.0,284.49,323.08,False,,,2022-06-06 18:53:59,2022-10-21 09:48:17
RS002921,TK381638550,PA004966,1,,FB0006,FL00915,2022-01-14 08:16:16,2023-02-11 09:17:47,Y,30A,0.0,28.45,23.33,0.0,284.49,336.27,False,,,2022-11-08 08:14:00,2022-11-09 08:00:35
RS002922,TK748146470,PA007484,1,,FB0037,FL00033,2022-06-06 22:24:54,2023-11-21 09:44:01,Y,45A,0.0,28.45,37.7,0.0,284.49,350.64,False,,,2022-10-22 16:28:06,2022-06-18 23:45:40
RS002923,TK771826286,PA005787,2,PR0016,FB0023,FL00274,2022-10-14 02:26:24,2023-02-17 15:01:09,Y,10B,94.75,28.45,10.46,0.0,284.49,228.64999999999998,False,,,2022-06-11 12:09:00,2022-02-23 02:08:38
RS002924,TK619453273,PA009101,2,,FB0008,FL00690,2022-03-27 23:44:25,2023-02-09 21:12:57,Y,4D,0.0,28.45,31.66,0.0,284.49,344.6,False,,,2022-04-09 03:14:37,2022-02-08 10:36:25
RS002925,TK742807013,PA001866,2,,FB0034,FL00586,2022-04-03 22:38:25,2023-03-05 16:00:08,Y,27B,0.0,28.45,49.95,0.0,284.49,362.89,False,,,2022-10-09 03:33:12,2022-09-09 22:09:41
RS002926,TK109463745,PA002563,2,PR0005,FB0039,FL00828,2022-05-10 16:03:23,2023-10-16 12:45:44,Y,26A,10.86,28.45,46.33,0.0,284.49,348.40999999999997,False,,,2022-10-08 16:35:55,2022-08-24 17:34:21
RS002927,TK455347506,PA006314,1,,FB0046,FL00200,2022-10-04 03:25:11,2023-01-04 23:47:18,Y,1C,0.0,28.45,39.0,0.0,284.49,351.94,False,,,2022-02-23 13:59:03,2022-05-30 01:50:23
RS002928,TK500090606,PA000716,2,,FB0050,FL00038,2022-12-26 23:39:02,2023-11-16 02:16:26,Y,13E,0.0,28.45,39.04,0.0,284.49,351.98,False,,,2022-10-06 00:02:45,2022-05-24 08:02:05
RS002929,TK476538829,PA004864,2,,FB0016,FL00661,2022-05-31 02:54:06,2023-10-15 14:18:42,Y,4D,0.0,28.45,21.71,0.0,284.49,334.65,False,,,2022-04-05 04:00:56,2022-03-05 07:56:40
RS002930,TK698242259,PA005282,2,,FB0024,FL00693,2022-03-12 13:39:51,2023-05-28 21:55:22,Y,16C,0.0,28.45,23.78,0.0,284.49,336.72,False,,,2022-07-02 11:37:56,2022-01-11 09:27:08
RS002931,TK575324204,PA002072,1,,FB0023,FL00752,2022-03-17 00:17:49,2023-08-03 22:56:35,Y,34C,0.0,28.45,33.13,0.0,284.49,346.07,False,,,2022-08-07 16:00:01,2022-02-25 16:15:38
RS002932,TK953106126,PA006253,1,,FB0017,FL00078,2022-11-13 23:52:23,2023-07-21 01:38:00,Y,24C,0.0,28.45,37.47,0.0,284.49,350.40999999999997,False,,,2022-12-10 20:35:33,2022-10-10 22:55:25
RS002933,TK908651597,PA004459,2,,FB0014,FL00416,2022-01-07 05:16:11,2023-07-17 15:27:17,Y,39C,0.0,28.45,14.2,0.0,284.49,327.14,False,,,2022-04-19 23:21:30,2022-05-14 04:28:17
RS002934,TK922755535,PA000586,2,,FB0027,FL00374,2022-01-31 01:54:05,2023-01-31 17:38:01,Y,8A,0.0,28.45,31.37,0.0,284.49,344.31,False,,,2022-02-20 19:41:09,2022-03-22 22:02:07
RS002935,TK256476273,PA000236,2,PR0019,FB0043,FL00852,2022-09-30 09:57:11,2023-05-07 23:13:27,Y,38F,15.3,28.45,39.3,0.0,284.49,336.94,False,,,2022-12-27 17:36:06,2022-05-03 23:36:23
RS002936,TK202891816,PA008912,2,,FB0035,FL00330,2022-10-10 06:54:00,2023-04-05 00:15:12,Y,1F,0.0,28.45,48.71,0.0,284.49,361.65,False,,,2022-06-18 17:36:05,2022-08-04 04:14:40
RS002937,TK958343531,PA006005,1,,FB0041,FL00259,2022-03-26 06:04:12,2023-10-30 18:53:29,Y,4F,0.0,28.45,25.74,0.0,284.49,338.68,False,,,2022-12-31 16:34:59,2022-04-04 21:52:10
RS002938,TK146770585,PA009704,2,,FB0020,FL00143,2022-04-03 11:33:04,2023-08-09 03:52:47,Y,39B,0.0,28.45,28.47,0.0,284.49,341.40999999999997,False,,,2022-11-29 06:35:49,2022-07-04 08:35:11
RS002939,TK658269335,PA008813,1,PR0003,FB0019,FL00653,2022-01-29 13:37:28,2023-06-21 17:02:05,Y,50A,69.07,28.45,25.64,0.0,284.49,269.51,False,,,2022-09-28 23:06:20,2022-07-01 17:41:27
RS002940,TK860420863,PA005338,2,,FB0020,FL00322,2022-05-17 05:31:44,2023-01-02 14:01:53,Y,31F,0.0,28.45,21.78,0.0,284.49,334.72,False,,,2022-09-19 21:32:29,2022-09-13 21:48:40
RS002941,TK256385061,PA002992,2,,FB0005,FL00257,2022-06-06 01:21:36,2023-08-21 11:39:37,Y,48E,0.0,28.45,39.98,0.0,284.49,352.92,False,,,2022-05-01 10:13:35,2022-09-29 21:05:37
RS002942,TK560496606,PA001631,1,,FB0038,FL00121,2022-10-23 15:25:26,2023-07-06 15:28:44,Y,40E,0.0,28.45,45.97,56.9,284.49,358.90999999999997,True,Found better price,2023-10-04 00:59:21,2022-03-27 17:56:23,2022-03-30 20:24:21
RS002943,TK962598833,PA006137,2,,FB0035,FL00659,2022-04-13 04:48:52,2023-09-07 16:35:57,Y,4C,0.0,28.45,19.98,0.0,284.49,332.92,False,,,2022-11-17 08:51:42,2022-11-05 22:16:55
RS002944,TK596194263,PA007260,2,,FB0041,FL00957,2022-04-21 22:02:06,2023-05-22 15:05:35,Y,9E,0.0,28.45,45.36,0.0,284.49,358.3,False,,,2022-04-16 01:38:47,2022-12-12 06:27:22
RS002945,TK459594882,PA008576,1,,FB0010,FL00766,2022-11-25 03:50:03,2023-12-23 17:44:08,Y,15B,0.0,28.45,31.32,0.0,284.49,344.26,False,,,2022-11-02 20:10:25,2022-05-19 23:33:17
RS002946,TK785642565,PA005386,1,,FB0050,FL00050,2022-06-27 00:06:46,2023-04-22 10:44:45,Y,33B,0.0,28.45,48.25,0.0,284.49,361.19,False,,,2022-08-10 18:23:21,2022-10-16 20:10:55
RS002947,TK255241091,PA005211,2,,FB0010,FL00009,2022-11-22 05:51:12,2023-08-25 03:05:22,Y,10E,0.0,28.45,16.06,0.0,284.49,329.0,False,,,2022-06-08 12:37:27,2022-11-29 05:00:43
RS002948,TK769192968,PA002681,1,PR0007,FB0036,FL00426,2022-10-09 16:43:46,2023-01-18 08:42:37,Y,41C,74.0,28.45,15.78,0.0,284.49,254.71999999999997,False,,,2022-08-16 06:14:25,2022-08-28 11:21:06
RS002949,TK398523349,PA002836,2,,FB0036,FL00150,2022-08-25 18:53:47,2023-08-31 06:17:37,Y,49E,0.0,28.45,33.12,0.0,284.49,346.06,False,,,2022-09-12 18:48:04,2022-05-27 20:05:28
RS002950,TK211634887,PA009793,1,,FB0027,FL00283,2022-06-05 07:32:44,2023-04-23 16:45:44,Y,31F,0.0,28.45,33.53,0.0,284.49,346.47,False,,,2022-09-05 15:28:49,2022-03-04 23:44:55
RS002951,TK154875697,PA000222,1,,FB0031,FL00587,2022-04-24 05:05:44,2023-10-25 12:38:10,Y,34C,0.0,28.45,33.38,0.0,284.49,346.32,False,,,2022-02-10 08:57:39,2022-04-30 02:51:45
RS002952,TK302623983,PA007589,2,,FB0028,FL00102,2022-12-05 15:24:39,2023-11-30 11:37:50,Y,11A,0.0,28.45,37.75,0.0,284.49,350.69,False,,,2022-07-04 22:37:37,2022-10-29 13:57:28
RS002953,TK525677833,PA007030,1,PR0018,FB0045,FL00390,2022-07-26 09:21:04,2023-04-06 09:52:40,Y,35F,20.7,28.45,26.7,0.0,284.49,318.94,False,,,2022-02-06 10:10:13,2022-04-17 22:49:15
RS002954,TK756028905,PA002613,2,PR0016,FB0005,FL00670,2022-04-07 00:11:56,2023-12-09 06:11:11,Y,8A,92.63,28.45,10.35,56.9,284.49,230.66000000000003,True,Schedule change,2023-07-25 10:12:33,2022-07-29 00:09:42,2022-07-09 10:27:21
RS002955,TK660631407,PA003765,1,,FB0039,FL00084,2022-09-04 05:37:15,2023-03-17 09:31:12,Y,47D,0.0,28.45,30.96,0.0,284.49,343.9,False,,,2022-02-02 05:13:35,2022-03-09 11:54:43
RS002956,TK166949044,PA005727,2,PR0019,FB0038,FL00540,2022-11-14 15:37:40,2023-05-22 23:22:22,Y,37D,49.43,28.45,37.07,0.0,284.49,300.58,False,,,2022-01-19 19:52:08,2022-12-27 18:07:40
RS002957,TK558098514,PA000937,1,,FB0030,FL00079,2022-09-09 05:26:59,2023-04-04 23:27:21,Y,45B,0.0,28.45,34.07,0.0,284.49,347.01,False,,,2022-01-08 04:45:41,2022-01-29 15:48:24
RS002958,TK641578413,PA006154,1,,FB0047,FL00135,2022-03-10 23:00:13,2023-07-20 09:15:06,Y,45D,0.0,28.45,28.46,0.0,284.49,341.4,False,,,2022-10-31 16:29:19,2022-08-12 13:10:13
RS002959,TK211359403,PA006473,1,,FB0004,FL00460,2022-10-10 03:30:18,2023-12-27 00:22:07,Y,15E,0.0,28.45,27.12,0.0,284.49,340.06,False,,,2022-12-26 22:54:04,2022-01-29 09:42:53
RS002960,TK571463996,PA009311,1,,FB0037,FL00561,2022-05-29 11:41:24,2023-10-26 00:38:20,Y,26E,0.0,28.45,24.14,56.9,284.49,337.08,True,Schedule change,2023-06-27 23:42:22,2022-09-24 11:19:01,2022-01-26 05:47:22
RS002961,TK255698640,PA004542,1,,FB0004,FL00126,2022-11-01 15:14:17,2023-04-21 00:34:18,Y,35E,0.0,28.45,48.56,0.0,284.49,361.5,False,,,2022-12-16 03:30:54,2022-08-30 15:47:08
RS002962,TK491199745,PA003455,1,PR0010,FB0023,FL00596,2022-04-29 22:08:16,2023-12-29 01:50:37,Y,24E,88.48,28.45,46.52,0.0,284.49,270.97999999999996,False,,,2022-12-23 15:46:23,2022-05-27 06:05:51
RS002963,TK657605183,PA004383,1,PR0004,FB0048,FL00226,2022-02-01 01:36:15,2023-01-14 00:15:25,Y,34F,96.28,28.45,11.5,0.0,284.49,228.16,False,,,2022-09-25 08:30:35,2022-07-23 03:57:09
RS002964,TK559249953,PA006616,1,,FB0001,FL00152,2022-10-13 16:58:20,2023-06-09 10:33:02,Y,4F,0.0,28.45,30.65,56.9,284.49,343.59,True,Schedule change,2023-03-11 00:24:40,2022-04-11 16:04:13,2022-03-31 20:36:39
RS002965,TK840487545,PA000788,2,PR0004,FB0042,FL00908,2022-06-16 18:59:26,2023-09-10 06:27:44,Y,27D,31.02,28.45,46.91,0.0,284.49,328.83000000000004,False,,,2022-08-14 18:51:50,2022-08-25 23:52:29
RS002966,TK396824122,PA008952,2,PR0007,FB0017,FL00311,2022-03-28 18:54:25,2023-04-03 21:23:15,Y,25A,24.55,28.45,40.15,0.0,284.49,328.53999999999996,False,,,2022-08-12 07:59:59,2022-10-21 06:03:36
RS002967,TK407163014,PA006610,1,PR0004,FB0008,FL00536,2022-03-05 11:32:43,2023-08-17 09:30:52,Y,20A,90.86,28.45,36.19,0.0,284.49,258.27,False,,,2022-06-06 07:32:05,2022-02-07 15:12:24
RS002968,TK583108892,PA005692,1,,FB0001,FL00367,2022-05-04 07:45:06,2023-12-01 06:55:53,Y,25F,0.0,28.45,36.73,0.0,284.49,349.67,False,,,2022-03-07 23:03:27,2022-12-05 18:08:52
RS002969,TK643739089,PA007095,2,PR0010,FB0025,FL00109,2022-09-14 01:07:51,2023-09-18 13:39:56,Y,41F,28.28,28.45,31.76,0.0,284.49,316.41999999999996,False,,,2022-10-30 14:15:58,2022-01-08 06:00:15
RS002970,TK337817003,PA005976,1,,FB0013,FL00362,2022-04-17 03:53:12,2023-09-01 12:55:38,Y,27B,0.0,28.45,22.98,0.0,284.49,335.92,False,,,2022-05-20 05:21:19,2022-01-30 02:42:36
RS002971,TK191868658,PA006713,2,PR0014,FB0030,FL00742,2022-11-28 16:25:51,2023-11-08 13:53:48,Y,45B,89.3,28.45,31.58,0.0,284.49,255.21999999999997,False,,,2022-03-08 18:52:08,2022-02-13 14:24:54
RS002972,TK240913003,PA007498,2,,FB0026,FL00255,2022-01-30 10:46:59,2023-02-28 00:50:26,Y,22A,0.0,28.45,10.06,0.0,284.49,323.0,False,,,2022-01-28 18:36:18,2022-08-17 23:20:49
RS002973,TK760894942,PA008495,2,PR0012,FB0025,FL00247,2022-06-10 21:48:21,2023-01-10 05:38:17,Y,20D,98.91,28.45,14.75,0.0,284.49,228.78,False,,,2022-07-13 09:16:59,2022-08-19 13:50:51
RS002974,TK715931650,PA008099,1,PR0017,FB0026,FL00353,2022-03-10 13:12:59,2023-10-12 11:09:10,Y,16C,20.89,28.45,16.68,0.0,284.49,308.73,False,,,2022-07-05 11:23:47,2022-07-20 00:49:17
RS002975,TK427807957,PA004978,2,PR0007,FB0033,FL00893,2022-09-22 11:19:37,2023-09-09 10:38:46,Y,25C,18.26,28.45,40.93,0.0,284.49,335.61,False,,,2022-09-14 09:07:25,2022-05-03 13:30:58
RS002976,TK410931216,PA005251,2,,FB0048,FL00585,2022-10-21 18:18:50,2023-10-05 07:34:54,Y,31D,0.0,28.45,46.71,0.0,284.49,359.65,False,,,2022-06-01 12:24:37,2022-09-15 18:01:03
RS002977,TK502825513,PA004809,1,,FB0037,FL00801,2022-03-02 06:46:59,2023-04-12 05:18:55,Y,38B,0.0,28.45,20.89,56.9,284.49,333.83,True,Personal reasons,2023-06-10 22:11:55,2022-11-24 09:36:26,2022-10-28 09:14:04
RS002978,TK819011169,PA002285,1,,FB0024,FL00414,2022-08-14 09:06:50,2023-10-19 12:41:27,Y,46A,0.0,28.45,15.66,0.0,284.49,328.6,False,,,2022-09-02 10:49:12,2022-01-17 04:45:52
RS002979,TK916293741,PA005744,1,,FB0018,FL00004,2022-11-13 21:17:48,2023-06-05 08:55:44,Y,5E,0.0,28.45,27.21,0.0,284.49,340.15,False,,,2022-05-08 02:35:12,2022-08-21 15:54:07
RS002980,TK116533781,PA008863,2,,FB0042,FL00724,2022-09-03 04:41:17,2023-10-29 16:52:58,Y,31B,0.0,28.45,27.31,0.0,284.49,340.25,False,,,2022-06-16 05:59:20,2022-07-17 18:04:58
RS002981,TK776869493,PA000445,2,,FB0047,FL00382,2022-07-21 18:36:00,2023-09-09 01:39:16,Y,48E,0.0,28.45,36.39,0.0,284.49,349.33,False,,,2022-11-02 03:37:01,2022-05-24 10:59:35
RS002982,TK482608172,PA009968,1,,FB0033,FL00775,2022-12-23 05:33:27,2023-04-03 02:16:21,Y,30D,0.0,28.45,41.74,0.0,284.49,354.68,False,,,2022-10-03 10:04:18,2022-11-02 19:04:37
RS002983,TK733366138,PA004145,1,PR0011,FB0015,FL00717,2022-11-19 12:17:42,2023-11-22 15:04:45,Y,27F,66.25,28.45,25.05,0.0,284.49,271.74,False,,,2022-06-21 12:08:18,2022-07-15 01:06:36
RS002984,TK529716381,PA006413,2,,FB0007,FL00777,2022-06-27 04:32:24,2023-06-26 06:44:35,Y,6C,0.0,28.45,44.37,0.0,284.49,357.31,False,,,2022-03-22 17:09:20,2022-05-09 11:51:02
RS002985,TK812636040,PA005062,1,,FB0039,FL00066,2022-07-17 14:07:46,2023-06-29 00:30:06,Y,41D,0.0,28.45,46.23,0.0,284.49,359.17,False,,,2022-01-12 05:56:34,2022-07-19 16:36:19
RS002986,TK579392568,PA002924,1,,FB0035,FL00721,2022-07-08 03:25:24,2023-03-02 07:30:50,Y,10F,0.0,28.45,23.21,0.0,284.49,336.15,False,,,2022-09-15 21:42:44,2022-01-02 01:53:11
RS002987,TK927793648,PA006752,1,,FB0041,FL00836,2022-09-15 10:09:36,2023-12-20 11:03:06,Y,23C,0.0,28.45,35.16,0.0,284.49,348.1,False,,,2022-09-20 08:34:06,2022-03-05 15:59:50
RS002988,TK712947030,PA007851,2,,FB0040,FL00776,2022-07-10 06:45:47,2023-10-11 09:15:04,Y,8F,0.0,28.45,24.04,0.0,284.49,336.98,False,,,2022-03-24 22:07:03,2022-07-21 21:17:59
RS002989,TK167383576,PA002075,1,,FB0028,FL00087,2022-05-03 06:41:31,2023-11-30 07:10:00,Y,27D,0.0,28.45,27.92,56.9,284.49,340.86,True,Schedule change,2023-12-25 19:22:03,2022-10-18 23:54:24,2022-03-23 02:48:45
RS002990,TK432623536,PA006607,1,PR0005,FB0032,FL00857,2022-04-27 16:14:43,2023-04-16 05:22:50,Y,30E,24.08,28.45,21.14,0.0,284.49,310.0,False,,,2022-12-31 06:45:40,2022-12-30 00:43:09
RS002991,TK109667879,PA006418,1,,FB0025,FL00937,2022-10-29 14:42:46,2023-03-13 05:01:49,Y,32A,0.0,28.45,16.6,56.9,284.49,329.54,True,Schedule change,2023-04-08 03:32:21,2022-07-08 19:55:42,2022-01-02 20:44:16
RS002992,TK116289191,PA000607,1,PR0008,FB0041,FL00986,2022-04-13 14:18:28,2023-02-24 00:12:16,Y,47C,92.18,28.45,41.07,0.0,284.49,261.83,False,,,2022-08-16 12:14:17,2022-02-06 11:19:52
RS002993,TK240185757,PA006995,2,,FB0009,FL00313,2022-01-12 16:59:34,2023-03-26 11:13:36,Y,28E,0.0,28.45,43.78,0.0,284.49,356.72,False,,,2022-10-20 01:46:22,2022-06-03 18:39:02
RS002994,TK179114962,PA001255,2,,FB0049,FL00670,2022-08-13 06:17:02,2023-08-08 21:51:39,Y,43E,0.0,28.45,36.01,0.0,284.49,348.95,False,,,2022-04-20 07:29:30,2022-07-07 07:26:09
RS002995,TK245790170,PA001467,2,,FB0041,FL00018,2022-06-11 07:36:48,2023-10-31 20:34:01,Y,30A,0.0,28.45,19.9,0.0,284.49,332.84,False,,,2022-08-17 14:53:17,2022-09-15 00:02:48
RS002996,TK391495154,PA009023,1,PR0014,FB0009,FL00487,2022-06-07 03:45:12,2023-02-21 08:30:31,Y,2D,50.89,28.45,16.31,0.0,284.49,278.36,False,,,2022-01-21 17:31:13,2022-08-06 02:59:54
RS002997,TK840235097,PA003353,2,,FB0010,FL00083,2022-08-31 00:02:24,2023-08-01 17:26:19,Y,5F,0.0,28.45,24.38,0.0,284.49,337.32,False,,,2022-11-07 21:40:51,2022-04-09 14:17:31
RS002998,TK201370650,PA008602,1,,FB0015,FL00620,2022-02-21 03:06:48,2023-02-20 13:29:20,Y,12D,0.0,28.45,20.33,0.0,284.49,333.27,False,,,2022-08-01 09:35:01,2022-02-17 22:49:25
RS002999,TK299185505,PA000051,1,,FB0036,FL00469,2022-06-14 03:38:06,2023-08-08 17:07:29,Y,42E,0.0,28.45,44.43,0.0,284.49,357.37,False,,,2022-11-01 20:18:27,2022-01-05 21:08:27
RS003000,TK131350759,PA000104,2,,FB0045,FL00273,2022-03-27 00:16:49,2023-01-05 14:04:41,Y,21C,0.0,28.45,11.51,0.0,284.49,324.45,False,,,2022-12-09 16:27:12,2022-06-21 07:59:17
RS003001,TK636254232,PA002887,1,,FB0015,FL00745,2022-04-23 13:39:59,2023-03-09 00:37:15,Y,50B,0.0,28.45,30.93,0.0,284.49,343.87,False,,,2022-01-10 05:04:53,2022-08-16 02:54:50
RS003002,TK546530689,PA006398,2,,FB0037,FL00979,2022-08-14 08:39:41,2023-06-26 23:59:21,Y,29B,0.0,28.45,16.01,0.0,284.49,328.95,False,,,2022-09-23 13:34:00,2022-10-28 22:10:22
RS003003,TK595545740,PA000321,2,,FB0006,FL00396,2022-12-06 05:12:18,2023-08-24 07:33:21,Y,13F,0.0,28.45,27.34,0.0,284.49,340.28,False,,,2022-08-10 07:23:53,2022-09-21 18:56:14
RS003004,TK306658997,PA000089,1,PR0013,FB0013,FL00096,2022-01-28 00:11:59,2023-07-12 05:59:13,Y,40A,90.17,28.45,23.24,0.0,284.49,246.01,False,,,2022-10-13 21:56:23,2022-05-13 10:04:24
RS003005,TK776800503,PA004273,1,PR0011,FB0032,FL00301,2022-02-02 13:52:00,2023-03-22 04:15:21,Y,38D,63.9,28.45,26.48,0.0,284.49,275.52000000000004,False,,,2022-03-31 20:57:15,2022-01-20 23:36:42
RS003006,TK283462209,PA007832,1,PR0006,FB0004,FL00466,2022-03-16 04:53:51,2023-07-20 05:24:41,Y,36A,30.3,28.45,13.11,0.0,284.49,295.75,False,,,2022-09-21 06:05:47,2022-10-17 21:22:09
RS003007,TK355338243,PA007100,2,,FB0045,FL00544,2022-09-01 07:51:40,2023-05-15 13:56:48,Y,47D,0.0,28.45,17.7,0.0,284.49,330.64,False,,,2022-11-30 04:13:27,2022-02-09 19:25:46
RS003008,TK683938377,PA009971,1,PR0013,FB0031,FL00598,2022-07-23 15:22:18,2023-09-12 08:39:10,Y,4E,61.55,28.45,42.79,0.0,284.49,294.18,False,,,2022-06-23 14:24:28,2022-08-14 08:15:19
RS003009,TK734274010,PA005667,1,,FB0047,FL00078,2022-12-21 16:26:50,2023-04-22 04:24:12,Y,31E,0.0,28.45,23.75,0.0,284.49,336.69,False,,,2022-08-28 09:53:46,2022-05-04 12:36:03
RS003010,TK362125161,PA005182,1,PR0020,FB0048,FL00201,2022-02-27 14:52:31,2023-08-17 05:07:48,Y,49D,52.71,28.45,44.12,0.0,284.49,304.35,False,,,2022-02-26 12:53:42,2022-10-31 09:46:58
RS003011,TK746354267,PA006957,1,,FB0046,FL00337,2022-03-23 11:51:09,2023-10-13 08:22:25,Y,49F,0.0,28.45,14.8,0.0,284.49,327.74,False,,,2022-07-08 05:47:24,2022-09-21 20:38:38
RS003012,TK703172723,PA006591,1,,FB0007,FL00753,2022-07-27 23:53:44,2023-12-06 02:05:41,Y,6A,0.0,28.45,30.16,0.0,284.49,343.1,False,,,2022-12-27 12:54:11,2022-08-12 19:21:59
RS003013,TK237188589,PA001145,1,,FB0011,FL00569,2022-10-13 04:26:05,2023-12-17 13:42:22,Y,7F,0.0,28.45,43.62,0.0,284.49,356.56,False,,,2022-10-28 07:04:47,2022-09-05 07:23:59
